Date,KR_BW_01,KR_BW_02,KR_BW_03,KR_BW_04,KR_BW_05,KR_BW_06,KR_BW_07,KR_BW_08,KR_BW_09,KR_BW_10,KR_BW_11,KR_BW_12,KR_BW_13,KR_BW_14,KR_BW_15,KR_BW_16,KR_BW_18,KR_BW_19,KR_BW_20,KR_BW_21,KR_BW_22,KR_BW_23,KR_BW_24,KR_BW_25,KR_BW_26,KR_BW_27,KR_BW_28,KR_BW_29,KR_BW_30,KR_BW_31,KR_BW_32,KR_BW_33,KR_BW_34,KR_BW_35,KR_BW_36,KR_BW_37,KR_BW_38,KR_BW_39,KR_BW_40,KR_BW_41,KR_BW_42,KR_BW_43,KR_BW_44,KR_BW_45,KR_BW_46,KR_BW_47,KR_BW_48,KR_IB_49,JP-MINA,SG_DG_ONS_00055,KR_DG_ONS_00028,KR_DG_OFS_00033,TW1
2025-01-11 00:00:00,3.55483871,3.55483871,3.570967742,3.477419355,3.493548387,3.306451613,3.512903226,3.3,3.009677419,3.596774194,3.593548387,3.548387097,3.348387097,3.319354839,3.406451613,4.229032258,2.751612903,3.048387097,3.216129032,3.958064516,3.970967742,3.958064516,3.629032258,3.896774194,3.487096774,3.432258065,3.44516129,3.493548387,3.648387097,3.512903226,3.348387097,3.958064516,3.487096774,3.303225806,2.916129032,2.916129032,3.419354839,3.583870968,2.564516129,3.425806452,3.425806452,3.509677419,3.690322581,2.806451613,2.806451613,2.806451613,3.503225806,2.980645161,3.016129032,4.270967742,3.803225806,3.477419355,3.796774194
2025-01-12 00:00:00,3.55483871,3.55483871,3.570967742,3.477419355,3.493548387,3.306451613,3.512903226,3.3,3.009677419,3.596774194,3.593548387,3.548387097,3.348387097,3.319354839,3.406451613,4.229032258,2.751612903,3.048387097,3.216129032,3.958064516,3.970967742,3.958064516,3.629032258,3.896774194,3.487096774,3.432258065,3.44516129,3.493548387,3.648387097,3.512903226,3.348387097,3.958064516,3.487096774,3.303225806,2.916129032,2.916129032,3.419354839,3.583870968,2.564516129,3.425806452,3.425806452,3.509677419,3.690322581,2.806451613,2.806451613,2.806451613,3.503225806,2.980645161,3.016129032,4.270967742,3.803225806,3.477419355,3.796774194
2025-01-13 00:00:00,3.55483871,3.55483871,3.570967742,3.477419355,3.493548387,3.306451613,3.512903226,3.3,3.009677419,3.596774194,3.593548387,3.548387097,3.348387097,3.319354839,3.406451613,4.229032258,2.751612903,3.048387097,3.216129032,3.958064516,3.970967742,3.958064516,3.629032258,3.896774194,3.487096774,3.432258065,3.44516129,3.493548387,3.648387097,3.512903226,3.348387097,3.958064516,3.487096774,3.303225806,2.916129032,2.916129032,3.419354839,3.583870968,2.564516129,3.425806452,3.425806452,3.509677419,3.690322581,2.806451613,2.806451613,2.806451613,3.503225806,2.980645161,3.016129032,4.270967742,3.803225806,3.477419355,3.796774194
2025-01-14 00:00:00,3.55483871,3.55483871,3.570967742,3.477419355,3.493548387,3.306451613,3.512903226,3.3,3.009677419,3.596774194,3.593548387,3.548387097,3.348387097,3.319354839,3.406451613,4.229032258,2.751612903,3.048387097,3.216129032,3.958064516,3.970967742,3.958064516,3.629032258,3.896774194,3.487096774,3.432258065,3.44516129,3.493548387,3.648387097,3.512903226,3.348387097,3.958064516,3.487096774,3.303225806,2.916129032,2.916129032,3.419354839,3.583870968,2.564516129,3.425806452,3.425806452,3.509677419,3.690322581,2.806451613,2.806451613,2.806451613,3.503225806,2.980645161,3.016129032,4.270967742,3.803225806,3.477419355,3.796774194
2025-01-15 00:00:00,3.55483871,3.55483871,3.570967742,3.477419355,3.493548387,3.306451613,3.512903226,3.3,3.009677419,3.596774194,3.593548387,3.548387097,3.348387097,3.319354839,3.406451613,4.229032258,2.751612903,3.048387097,3.216129032,3.958064516,3.970967742,3.958064516,3.629032258,3.896774194,3.487096774,3.432258065,3.44516129,3.493548387,3.648387097,3.512903226,3.348387097,3.958064516,3.487096774,3.303225806,2.916129032,2.916129032,3.419354839,3.583870968,2.564516129,3.425806452,3.425806452,3.509677419,3.690322581,2.806451613,2.806451613,2.806451613,3.503225806,2.980645161,3.016129032,4.270967742,3.803225806,3.477419355,3.796774194
2025-01-16 00:00:00,3.55483871,3.55483871,3.570967742,3.477419355,3.493548387,3.306451613,3.512903226,3.3,3.009677419,3.596774194,3.593548387,3.548387097,3.348387097,3.319354839,3.406451613,4.229032258,2.751612903,3.048387097,3.216129032,3.958064516,3.970967742,3.958064516,3.629032258,3.896774194,3.487096774,3.432258065,3.44516129,3.493548387,3.648387097,3.512903226,3.348387097,3.958064516,3.487096774,3.303225806,2.916129032,2.916129032,3.419354839,3.583870968,2.564516129,3.425806452,3.425806452,3.509677419,3.690322581,2.806451613,2.806451613,2.806451613,3.503225806,2.980645161,3.016129032,4.270967742,3.803225806,3.477419355,3.796774194
2025-01-17 00:00:00,3.55483871,3.55483871,3.570967742,3.477419355,3.493548387,3.306451613,3.512903226,3.3,3.009677419,3.596774194,3.593548387,3.548387097,3.348387097,3.319354839,3.406451613,4.229032258,2.751612903,3.048387097,3.216129032,3.958064516,3.970967742,3.958064516,3.629032258,3.896774194,3.487096774,3.432258065,3.44516129,3.493548387,3.648387097,3.512903226,3.348387097,3.958064516,3.487096774,3.303225806,2.916129032,2.916129032,3.419354839,3.583870968,2.564516129,3.425806452,3.425806452,3.509677419,3.690322581,2.806451613,2.806451613,2.806451613,3.503225806,2.980645161,3.016129032,4.270967742,3.803225806,3.477419355,3.796774194
2025-01-18 00:00:00,3.55483871,3.55483871,3.570967742,3.477419355,3.493548387,3.306451613,3.512903226,3.3,3.009677419,3.596774194,3.593548387,3.548387097,3.348387097,3.319354839,3.406451613,4.229032258,2.751612903,3.048387097,3.216129032,3.958064516,3.970967742,3.958064516,3.629032258,3.896774194,3.487096774,3.432258065,3.44516129,3.493548387,3.648387097,3.512903226,3.348387097,3.958064516,3.487096774,3.303225806,2.916129032,2.916129032,3.419354839,3.583870968,2.564516129,3.425806452,3.425806452,3.509677419,3.690322581,2.806451613,2.806451613,2.806451613,3.503225806,2.980645161,3.016129032,4.270967742,3.803225806,3.477419355,3.796774194
2025-01-19 00:00:00,3.55483871,3.55483871,3.570967742,3.477419355,3.493548387,3.306451613,3.512903226,3.3,3.009677419,3.596774194,3.593548387,3.548387097,3.348387097,3.319354839,3.406451613,4.229032258,2.751612903,3.048387097,3.216129032,3.958064516,3.970967742,3.958064516,3.629032258,3.896774194,3.487096774,3.432258065,3.44516129,3.493548387,3.648387097,3.512903226,3.348387097,3.958064516,3.487096774,3.303225806,2.916129032,2.916129032,3.419354839,3.583870968,2.564516129,3.425806452,3.425806452,3.509677419,3.690322581,2.806451613,2.806451613,2.806451613,3.503225806,2.980645161,3.016129032,4.270967742,3.803225806,3.477419355,3.796774194
2025-01-20 00:00:00,3.55483871,3.55483871,3.570967742,3.477419355,3.493548387,3.306451613,3.512903226,3.3,3.009677419,3.596774194,3.593548387,3.548387097,3.348387097,3.319354839,3.406451613,4.229032258,2.751612903,3.048387097,3.216129032,3.958064516,3.970967742,3.958064516,3.629032258,3.896774194,3.487096774,3.432258065,3.44516129,3.493548387,3.648387097,3.512903226,3.348387097,3.958064516,3.487096774,3.303225806,2.916129032,2.916129032,3.419354839,3.583870968,2.564516129,3.425806452,3.425806452,3.509677419,3.690322581,2.806451613,2.806451613,2.806451613,3.503225806,2.980645161,3.016129032,4.270967742,3.803225806,3.477419355,3.796774194
2025-01-21 00:00:00,3.55483871,3.55483871,3.570967742,3.477419355,3.493548387,3.306451613,3.512903226,3.3,3.009677419,3.596774194,3.593548387,3.548387097,3.348387097,3.319354839,3.406451613,4.229032258,2.751612903,3.048387097,3.216129032,3.958064516,3.970967742,3.958064516,3.629032258,3.896774194,3.487096774,3.432258065,3.44516129,3.493548387,3.648387097,3.512903226,3.348387097,3.958064516,3.487096774,3.303225806,2.916129032,2.916129032,3.419354839,3.583870968,2.564516129,3.425806452,3.425806452,3.509677419,3.690322581,2.806451613,2.806451613,2.806451613,3.503225806,2.980645161,3.016129032,4.270967742,3.803225806,3.477419355,3.796774194
2025-01-22 00:00:00,3.55483871,3.55483871,3.570967742,3.477419355,3.493548387,3.306451613,3.512903226,3.3,3.009677419,3.596774194,3.593548387,3.548387097,3.348387097,3.319354839,3.406451613,4.229032258,2.751612903,3.048387097,3.216129032,3.958064516,3.970967742,3.958064516,3.629032258,3.896774194,3.487096774,3.432258065,3.44516129,3.493548387,3.648387097,3.512903226,3.348387097,3.958064516,3.487096774,3.303225806,2.916129032,2.916129032,3.419354839,3.583870968,2.564516129,3.425806452,3.425806452,3.509677419,3.690322581,2.806451613,2.806451613,2.806451613,3.503225806,2.980645161,3.016129032,4.270967742,3.803225806,3.477419355,3.796774194
2025-01-23 00:00:00,3.55483871,3.55483871,3.570967742,3.477419355,3.493548387,3.306451613,3.512903226,3.3,3.009677419,3.596774194,3.593548387,3.548387097,3.348387097,3.319354839,3.406451613,4.229032258,2.751612903,3.048387097,3.216129032,3.958064516,3.970967742,3.958064516,3.629032258,3.896774194,3.487096774,3.432258065,3.44516129,3.493548387,3.648387097,3.512903226,3.348387097,3.958064516,3.487096774,3.303225806,2.916129032,2.916129032,3.419354839,3.583870968,2.564516129,3.425806452,3.425806452,3.509677419,3.690322581,2.806451613,2.806451613,2.806451613,3.503225806,2.980645161,3.016129032,4.270967742,3.803225806,3.477419355,3.796774194
2025-01-24 00:00:00,3.55483871,3.55483871,3.570967742,3.477419355,3.493548387,3.306451613,3.512903226,3.3,3.009677419,3.596774194,3.593548387,3.548387097,3.348387097,3.319354839,3.406451613,4.229032258,2.751612903,3.048387097,3.216129032,3.958064516,3.970967742,3.958064516,3.629032258,3.896774194,3.487096774,3.432258065,3.44516129,3.493548387,3.648387097,3.512903226,3.348387097,3.958064516,3.487096774,3.303225806,2.916129032,2.916129032,3.419354839,3.583870968,2.564516129,3.425806452,3.425806452,3.509677419,3.690322581,2.806451613,2.806451613,2.806451613,3.503225806,2.980645161,3.016129032,4.270967742,3.803225806,3.477419355,3.796774194
2025-01-25 00:00:00,3.55483871,3.55483871,3.570967742,3.477419355,3.493548387,3.306451613,3.512903226,3.3,3.009677419,3.596774194,3.593548387,3.548387097,3.348387097,3.319354839,3.406451613,4.229032258,2.751612903,3.048387097,3.216129032,3.958064516,3.970967742,3.958064516,3.629032258,3.896774194,3.487096774,3.432258065,3.44516129,3.493548387,3.648387097,3.512903226,3.348387097,3.958064516,3.487096774,3.303225806,2.916129032,2.916129032,3.419354839,3.583870968,2.564516129,3.425806452,3.425806452,3.509677419,3.690322581,2.806451613,2.806451613,2.806451613,3.503225806,2.980645161,3.016129032,4.270967742,3.803225806,3.477419355,3.796774194
2025-01-26 00:00:00,3.55483871,3.55483871,3.570967742,3.477419355,3.493548387,3.306451613,3.512903226,3.3,3.009677419,3.596774194,3.593548387,3.548387097,3.348387097,3.319354839,3.406451613,4.229032258,2.751612903,3.048387097,3.216129032,3.958064516,3.970967742,3.958064516,3.629032258,3.896774194,3.487096774,3.432258065,3.44516129,3.493548387,3.648387097,3.512903226,3.348387097,3.958064516,3.487096774,3.303225806,2.916129032,2.916129032,3.419354839,3.583870968,2.564516129,3.425806452,3.425806452,3.509677419,3.690322581,2.806451613,2.806451613,2.806451613,3.503225806,2.980645161,3.016129032,4.270967742,3.803225806,3.477419355,3.796774194
2025-01-27 00:00:00,3.55483871,3.55483871,3.570967742,3.477419355,3.493548387,3.306451613,3.512903226,3.3,3.009677419,3.596774194,3.593548387,3.548387097,3.348387097,3.319354839,3.406451613,4.229032258,2.751612903,3.048387097,3.216129032,3.958064516,3.970967742,3.958064516,3.629032258,3.896774194,3.487096774,3.432258065,3.44516129,3.493548387,3.648387097,3.512903226,3.348387097,3.958064516,3.487096774,3.303225806,2.916129032,2.916129032,3.419354839,3.583870968,2.564516129,3.425806452,3.425806452,3.509677419,3.690322581,2.806451613,2.806451613,2.806451613,3.503225806,2.980645161,3.016129032,4.270967742,3.803225806,3.477419355,3.796774194
2025-01-28 00:00:00,3.55483871,3.55483871,3.570967742,3.477419355,3.493548387,3.306451613,3.512903226,3.3,3.009677419,3.596774194,3.593548387,3.548387097,3.348387097,3.319354839,3.406451613,4.229032258,2.751612903,3.048387097,3.216129032,3.958064516,3.970967742,3.958064516,3.629032258,3.896774194,3.487096774,3.432258065,3.44516129,3.493548387,3.648387097,3.512903226,3.348387097,3.958064516,3.487096774,3.303225806,2.916129032,2.916129032,3.419354839,3.583870968,2.564516129,3.425806452,3.425806452,3.509677419,3.690322581,2.806451613,2.806451613,2.806451613,3.503225806,2.980645161,3.016129032,4.270967742,3.803225806,3.477419355,3.796774194
2025-01-29 00:00:00,3.55483871,3.55483871,3.570967742,3.477419355,3.493548387,3.306451613,3.512903226,3.3,3.009677419,3.596774194,3.593548387,3.548387097,3.348387097,3.319354839,3.406451613,4.229032258,2.751612903,3.048387097,3.216129032,3.958064516,3.970967742,3.958064516,3.629032258,3.896774194,3.487096774,3.432258065,3.44516129,3.493548387,3.648387097,3.512903226,3.348387097,3.958064516,3.487096774,3.303225806,2.916129032,2.916129032,3.419354839,3.583870968,2.564516129,3.425806452,3.425806452,3.509677419,3.690322581,2.806451613,2.806451613,2.806451613,3.503225806,2.980645161,3.016129032,4.270967742,3.803225806,3.477419355,3.796774194
2025-01-30 00:00:00,3.55483871,3.55483871,3.570967742,3.477419355,3.493548387,3.306451613,3.512903226,3.3,3.009677419,3.596774194,3.593548387,3.548387097,3.348387097,3.319354839,3.406451613,4.229032258,2.751612903,3.048387097,3.216129032,3.958064516,3.970967742,3.958064516,3.629032258,3.896774194,3.487096774,3.432258065,3.44516129,3.493548387,3.648387097,3.512903226,3.348387097,3.958064516,3.487096774,3.303225806,2.916129032,2.916129032,3.419354839,3.583870968,2.564516129,3.425806452,3.425806452,3.509677419,3.690322581,2.806451613,2.806451613,2.806451613,3.503225806,2.980645161,3.016129032,4.270967742,3.803225806,3.477419355,3.796774194
2025-01-31 00:00:00,3.55483871,3.55483871,3.570967742,3.477419355,3.493548387,3.306451613,3.512903226,3.3,3.009677419,3.596774194,3.593548387,3.548387097,3.348387097,3.319354839,3.406451613,4.229032258,2.751612903,3.048387097,3.216129032,3.958064516,3.970967742,3.958064516,3.629032258,3.896774194,3.487096774,3.432258065,3.44516129,3.493548387,3.648387097,3.512903226,3.348387097,3.958064516,3.487096774,3.303225806,2.916129032,2.916129032,3.419354839,3.583870968,2.564516129,3.425806452,3.425806452,3.509677419,3.690322581,2.806451613,2.806451613,2.806451613,3.503225806,2.980645161,3.016129032,4.270967742,3.803225806,3.477419355,3.796774194
2025-02-01 00:00:00,4.178571429,4.182142857,4.196428571,4.146428571,4.121428571,4.003571429,4.175,4.021428571,3.796428571,4.210714286,4.210714286,4.232142857,4.046428571,4.178571429,4.25,4.742857143,3.575,3.921428571,3.914285714,4.575,4.510714286,4.575,4.182142857,4.339285714,4.082142857,4.096428571,4.042857143,4.117857143,4.253571429,4.325,4.057142857,4.575,4.160714286,3.971428571,3.678571429,3.678571429,4.110714286,4.207142857,3.357142857,3.971428571,3.971428571,4.125,4.264285714,3.592857143,3.592857143,3.592857143,4.192857143,3.814285714,3.642857143,4.953571429,4.257142857,4.064285714,4.142857143
2025-02-02 00:00:00,4.178571429,4.182142857,4.196428571,4.146428571,4.121428571,4.003571429,4.175,4.021428571,3.796428571,4.210714286,4.210714286,4.232142857,4.046428571,4.178571429,4.25,4.742857143,3.575,3.921428571,3.914285714,4.575,4.510714286,4.575,4.182142857,4.339285714,4.082142857,4.096428571,4.042857143,4.117857143,4.253571429,4.325,4.057142857,4.575,4.160714286,3.971428571,3.678571429,3.678571429,4.110714286,4.207142857,3.357142857,3.971428571,3.971428571,4.125,4.264285714,3.592857143,3.592857143,3.592857143,4.192857143,3.814285714,3.642857143,4.953571429,4.257142857,4.064285714,4.142857143
2025-02-03 00:00:00,4.178571429,4.182142857,4.196428571,4.146428571,4.121428571,4.003571429,4.175,4.021428571,3.796428571,4.210714286,4.210714286,4.232142857,4.046428571,4.178571429,4.25,4.742857143,3.575,3.921428571,3.914285714,4.575,4.510714286,4.575,4.182142857,4.339285714,4.082142857,4.096428571,4.042857143,4.117857143,4.253571429,4.325,4.057142857,4.575,4.160714286,3.971428571,3.678571429,3.678571429,4.110714286,4.207142857,3.357142857,3.971428571,3.971428571,4.125,4.264285714,3.592857143,3.592857143,3.592857143,4.192857143,3.814285714,3.642857143,4.953571429,4.257142857,4.064285714,4.142857143
2025-02-04 00:00:00,4.178571429,4.182142857,4.196428571,4.146428571,4.121428571,4.003571429,4.175,4.021428571,3.796428571,4.210714286,4.210714286,4.232142857,4.046428571,4.178571429,4.25,4.742857143,3.575,3.921428571,3.914285714,4.575,4.510714286,4.575,4.182142857,4.339285714,4.082142857,4.096428571,4.042857143,4.117857143,4.253571429,4.325,4.057142857,4.575,4.160714286,3.971428571,3.678571429,3.678571429,4.110714286,4.207142857,3.357142857,3.971428571,3.971428571,4.125,4.264285714,3.592857143,3.592857143,3.592857143,4.192857143,3.814285714,3.642857143,4.953571429,4.257142857,4.064285714,4.142857143
2025-02-05 00:00:00,4.178571429,4.182142857,4.196428571,4.146428571,4.121428571,4.003571429,4.175,4.021428571,3.796428571,4.210714286,4.210714286,4.232142857,4.046428571,4.178571429,4.25,4.742857143,3.575,3.921428571,3.914285714,4.575,4.510714286,4.575,4.182142857,4.339285714,4.082142857,4.096428571,4.042857143,4.117857143,4.253571429,4.325,4.057142857,4.575,4.160714286,3.971428571,3.678571429,3.678571429,4.110714286,4.207142857,3.357142857,3.971428571,3.971428571,4.125,4.264285714,3.592857143,3.592857143,3.592857143,4.192857143,3.814285714,3.642857143,4.953571429,4.257142857,4.064285714,4.142857143
2025-02-06 00:00:00,4.178571429,4.182142857,4.196428571,4.146428571,4.121428571,4.003571429,4.175,4.021428571,3.796428571,4.210714286,4.210714286,4.232142857,4.046428571,4.178571429,4.25,4.742857143,3.575,3.921428571,3.914285714,4.575,4.510714286,4.575,4.182142857,4.339285714,4.082142857,4.096428571,4.042857143,4.117857143,4.253571429,4.325,4.057142857,4.575,4.160714286,3.971428571,3.678571429,3.678571429,4.110714286,4.207142857,3.357142857,3.971428571,3.971428571,4.125,4.264285714,3.592857143,3.592857143,3.592857143,4.192857143,3.814285714,3.642857143,4.953571429,4.257142857,4.064285714,4.142857143
2025-02-07 00:00:00,4.178571429,4.182142857,4.196428571,4.146428571,4.121428571,4.003571429,4.175,4.021428571,3.796428571,4.210714286,4.210714286,4.232142857,4.046428571,4.178571429,4.25,4.742857143,3.575,3.921428571,3.914285714,4.575,4.510714286,4.575,4.182142857,4.339285714,4.082142857,4.096428571,4.042857143,4.117857143,4.253571429,4.325,4.057142857,4.575,4.160714286,3.971428571,3.678571429,3.678571429,4.110714286,4.207142857,3.357142857,3.971428571,3.971428571,4.125,4.264285714,3.592857143,3.592857143,3.592857143,4.192857143,3.814285714,3.642857143,4.953571429,4.257142857,4.064285714,4.142857143
2025-02-08 00:00:00,4.178571429,4.182142857,4.196428571,4.146428571,4.121428571,4.003571429,4.175,4.021428571,3.796428571,4.210714286,4.210714286,4.232142857,4.046428571,4.178571429,4.25,4.742857143,3.575,3.921428571,3.914285714,4.575,4.510714286,4.575,4.182142857,4.339285714,4.082142857,4.096428571,4.042857143,4.117857143,4.253571429,4.325,4.057142857,4.575,4.160714286,3.971428571,3.678571429,3.678571429,4.110714286,4.207142857,3.357142857,3.971428571,3.971428571,4.125,4.264285714,3.592857143,3.592857143,3.592857143,4.192857143,3.814285714,3.642857143,4.953571429,4.257142857,4.064285714,4.142857143
2025-02-09 00:00:00,4.178571429,4.182142857,4.196428571,4.146428571,4.121428571,4.003571429,4.175,4.021428571,3.796428571,4.210714286,4.210714286,4.232142857,4.046428571,4.178571429,4.25,4.742857143,3.575,3.921428571,3.914285714,4.575,4.510714286,4.575,4.182142857,4.339285714,4.082142857,4.096428571,4.042857143,4.117857143,4.253571429,4.325,4.057142857,4.575,4.160714286,3.971428571,3.678571429,3.678571429,4.110714286,4.207142857,3.357142857,3.971428571,3.971428571,4.125,4.264285714,3.592857143,3.592857143,3.592857143,4.192857143,3.814285714,3.642857143,4.953571429,4.257142857,4.064285714,4.142857143
